grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets_e2,t_coverage_e2,percent_coverage,mean_found_e2,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction_e2,coverage_fraction_e2,t_targets_horizon_fraction_e2,t_coverage_horizon_fraction_e2,num_simulations,t_targets_e1,t_coverage_e1,t_targets_horizon_fraction_e1,t_coverage_horizon_fraction_e1,target_found_fraction_e1,coverage_fraction_e1,mean_found_e1,delta_t_targets,pct_change_t_targets,delta_t_coverage,pct_change_t_coverage,delta_t_targets_horizon_fraction,pct_change_t_targets_horizon_fraction,delta_t_coverage_horizon_fraction,pct_change_t_coverage_horizon_fraction,delta_target_found_fraction,delta_coverage_fraction,delta_mean_found
100,10,30,2,10,5,30,3307,7341,100.0,0.8725605049266684,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.3307,0.7341,10.0,1886,7629,0.1886,0.7629,1.0,1.0,0.9007908419626887,1421,75.34464475079533,-288,-3.7750688163586315,0.1421,75.34464475079534,-0.028800000000000048,-3.7750688163586377,0.0,0.0,-0.028230337036020292
100,10,30,2,10,5,30,3347,10000,99.98,0.9045199999999902,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,0.9998,0.3347,1.0,10.0,2814,7990,0.2814,0.799,1.0,1.0,0.88898206090947,533,18.941009239516703,2010,25.15644555694618,0.053300000000000014,18.94100923951671,0.20099999999999996,25.156445556946178,0.0,-0.00019999999999997797,0.015537939090520259
100,10,30,2,10,5,30,4044,7296,100.0,0.8771107456140524,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,1.0,0.4044,0.7296,10.0,4636,7837,0.4636,0.7837,1.0,1.0,0.8823061545659681,-592,-12.76962899050906,-541,-6.903151716217941,-0.05920000000000003,-12.769628990509066,-0.054099999999999926,-6.903151716217931,0.0,0.0,-0.005195408951915614
100,10,30,2,10,5,30,3679,10000,99.97,0.8776266666666616,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,0.9997,0.3679,1.0,10.0,2480,6048,0.248,0.6048,1.0,1.0,0.8380346119929455,1199,48.346774193548384,3952,65.34391534391534,0.1199,48.34677419354839,0.3952,65.34391534391534,0.0,-0.00029999999999996696,0.03959205467371607
100,10,30,2,10,5,30,5587,10000,99.99,0.8927599999999922,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,0.9998999999999999,0.5587,1.0,10.0,2170,9022,0.217,0.9022,1.0,1.0,0.9088709081504486,3417,157.46543778801842,978,10.840168477056086,0.3417,157.46543778801842,0.0978,10.840168477056086,0.0,-0.00010000000000010001,-0.01611090815045635
100,10,30,2,10,5,30,6511,7720,100.0,0.7443782383420116,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,1.0,0.6511,0.772,10.0,5652,7418,0.5652,0.7418,1.0,1.0,0.8215152332165047,859,15.198159943382874,302,4.071178215152332,0.08589999999999998,15.19815994338287,0.030200000000000005,4.071178215152333,0.0,0.0,-0.0771369948744931
100,10,30,2,10,5,30,4214,10000,99.8,0.8806566666666733,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,0.998,0.4214,1.0,10.0,5372,7173,0.5372,0.7173,1.0,1.0,0.8693619591988475,-1158,-21.55621742367833,2827,39.41168269901018,-0.11580000000000001,-21.556217423678333,0.28269999999999995,39.41168269901017,0.0,-0.0020000000000000018,0.011294707467825793
100,10,30,2,10,6,30,2289,10000,99.99,0.9308933333333381,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,0.9998999999999999,0.2289,1.0,10.0,2925,10000,0.2925,1.0,1.0,0.9998999999999999,0.9253966666666663,-636,-21.743589743589745,0,0.0,-0.06359999999999999,-21.74358974358974,0.0,0.0,0.0,0.0,0.005496666666671812
100,10,30,2,10,6,30,4038,8154,100.0,0.8331820783255725,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.4038,0.8154,10.0,4050,9486,0.405,0.9486,1.0,1.0,0.8866575303956763,-12,-0.2962962962962963,-1332,-14.041745730550284,-0.0012000000000000344,-0.2962962962963048,-0.13319999999999999,-14.041745730550284,0.0,0.0,-0.053475452070103846
100,10,30,2,10,6,30,6424,7630,100.0,0.8475753604193456,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.6424,0.763,10.0,4652,6408,0.4652,0.6408,1.0,1.0,0.8175821889305288,1772,38.09114359415305,1222,19.06991260923845,0.17719999999999997,38.091143594153046,0.12219999999999998,19.069912609238447,0.0,0.0,0.02999317148881675
100,10,30,2,10,6,30,4624,6710,100.0,0.8266517635370157,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.4624,0.671,10.0,5632,7146,0.5632,0.7146,1.0,1.0,0.8536477283328664,-1008,-17.897727272727273,-436,-6.101315421214665,-0.10080000000000006,-17.89772727272728,-0.04359999999999997,-6.101315421214661,0.0,0.0,-0.026995964795850647
100,10,30,2,10,6,30,2875,9385,100.0,0.9247771266204998,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,1.0,0.2875,0.9385,10.0,4589,9025,0.4589,0.9025,1.0,1.0,0.9147405355494159,-1714,-37.350185225539335,360,3.9889196675900274,-0.1714,-37.350185225539335,0.03600000000000003,3.988919667590032,0.0,0.0,0.0100365910710839
100,10,30,2,10,6,30,8288,10000,99.68,0.8755999999998758,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,0.9968,0.8288,1.0,10.0,7700,7707,0.77,0.7707,1.0,1.0,0.8521992993381431,588,7.636363636363637,2293,29.752173348903593,0.05879999999999996,7.636363636363631,0.22929999999999995,29.75217334890359,0.0,-0.0031999999999999806,0.02340070066173272
100,10,30,2,10,6,30,4318,10000,99.88,0.9207533333333413,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,0.9987999999999999,0.4318,1.0,10.0,5137,8572,0.5137,0.8572,1.0,1.0,0.892195520298668,-819,-15.943157484913373,1428,16.658889407372843,-0.08190000000000003,-15.943157484913378,0.14280000000000004,16.658889407372847,0.0,-0.0012000000000000899,0.028557813034673307
100,10,30,2,10,6,30,4750,10000,99.95,0.8874133333333363,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,0.9995,0.475,1.0,10.0,10000,10000,1.0,1.0,0.9666666666666667,0.9996,0.886263333333198,-5250,-52.5,0,0.0,-0.525,-52.5,0.0,0.0,0.033333333333333326,-9.999999999998899e-05,0.0011500000001383182
100,10,30,2,10,6,29,10000,10000,99.82,0.8682033333332413,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,0.9666666666666667,0.9982,1.0,1.0,10.0,2623,10000,0.2623,1.0,1.0,0.9998999999999999,0.9337933333333356,7377,281.2428516965307,0,0.0,0.7377,281.2428516965307,0.0,0.0,-0.033333333333333326,-0.0016999999999999238,-0.0655900000000943
100,10,30,2,10,6,29,10000,10000,99.95,0.870299999999847,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,0.9666666666666667,0.9995,1.0,1.0,10.0,3787,6755,0.3787,0.6755,1.0,1.0,0.8624327658524577,6213,164.06126221283336,3245,48.038490007401926,0.6213,164.06126221283336,0.3245,48.03849000740193,-0.033333333333333326,-0.0004999999999999449,0.007867234147389324
100,10,30,2,10,7,30,4923,9887,100.0,0.9006338289336253,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,1.0,0.4923,0.9887,10.0,3468,8058,0.3468,0.8058,1.0,1.0,0.8814552825349601,1455,41.95501730103806,1829,22.697939935467858,0.14550000000000002,41.95501730103807,0.18290000000000006,22.69793993546787,0.0,0.0,0.01917854639866523
100,10,30,2,10,7,30,3755,8984,100.0,0.9149228257643324,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.3755,0.8984,10.0,1394,5905,0.1394,0.5905,1.0,1.0,0.8958058142816823,2361,169.3687230989957,3079,52.14225232853514,0.2361,169.3687230989957,0.30789999999999995,52.142252328535136,0.0,0.0,0.019117011482650104
100,10,30,2,10,7,30,6258,8384,100.0,0.8713144083968971,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.6258,0.8384,10.0,4767,7185,0.4767,0.7185,1.0,1.0,0.8951426583159513,1491,31.277533039647576,1199,16.687543493389004,0.1491,31.277533039647576,0.1199,16.687543493389004,0.0,0.0,-0.02382824991905419
100,10,30,2,10,7,30,4576,7889,100.0,0.8599738031858885,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.4576,0.7889,10.0,8035,9610,0.8035,0.961,1.0,1.0,0.8590704127644206,-3459,-43.0491599253267,-1721,-17.908428720083247,-0.3459,-43.0491599253267,-0.17209999999999992,-17.90842872008324,0.0,0.0,0.000903390421467809
100,10,30,2,10,7,30,5508,8717,100.0,0.8550304003670965,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,1.0,0.5508,0.8717,10.0,3794,10000,0.3794,1.0,1.0,0.9998999999999999,0.9074566666666731,1714,45.17659462308909,-1283,-12.83,0.17139999999999994,45.17659462308907,-0.12829999999999997,-12.829999999999997,0.0,0.00010000000000010001,-0.052426266299576585
100,10,30,2,10,7,30,6053,10000,99.98,0.8599666666666542,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,0.9998,0.6053,1.0,10.0,3205,7671,0.3205,0.7671,1.0,1.0,0.8636292530309013,2848,88.86115444617785,2329,30.36110024768609,0.28479999999999994,88.86115444617782,0.2329,30.36110024768609,0.0,-0.00019999999999997797,-0.0036625863642471
100,10,30,2,10,7,30,4630,8324,100.0,0.9103275668749142,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,1.0,0.463,0.8324,10.0,2768,7056,0.2768,0.7056,1.0,1.0,0.905295729402882,1862,67.26878612716763,1268,17.970521541950113,0.18620000000000003,67.26878612716764,0.12680000000000002,17.970521541950117,0.0,0.0,0.005031837472032175
100,10,30,2,10,7,30,5277,7131,100.0,0.8460103772262054,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.5277,0.7131,10.0,3689,7899,0.3689,0.7899,1.0,1.0,0.8490821622990279,1588,43.04689617782597,-768,-9.722749715153817,0.15879999999999994,43.04689617782596,-0.07680000000000009,-9.722749715153828,0.0,0.0,-0.003071785072822464
100,10,30,2,10,7,30,3032,10000,99.72,0.9215400000000058,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,0.9972,0.3032,1.0,10.0,2884,7222,0.2884,0.7222,1.0,1.0,0.8935567248223163,148,5.131761442441054,2778,38.46579894765993,0.014800000000000035,5.131761442441066,0.27780000000000005,38.465798947659934,0.0,-0.0028000000000000247,0.027983275177689504
100,10,30,2,10,7,30,6186,10000,99.81,0.8986199999999637,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,0.9981,0.6186,1.0,10.0,4825,10000,0.4825,1.0,1.0,0.9998999999999999,0.9090766666666821,1361,28.207253886010363,0,0.0,0.13610000000000005,28.207253886010374,0.0,0.0,0.0,-0.0017999999999999128,-0.010456666666718406
100,10,30,2,10,8,30,5722,10000,99.98,0.8817333333333162,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,0.9998,0.5722,1.0,10.0,3527,8425,0.3527,0.8425,1.0,1.0,0.8714975272007932,2195,62.2341933654664,1575,18.694362017804153,0.21950000000000003,62.2341933654664,0.15749999999999997,18.69436201780415,0.0,-0.00019999999999997797,0.010235806132522951
100,10,30,2,10,8,30,3419,9577,100.0,0.910027496432436,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.3419,0.9577,10.0,3169,6104,0.3169,0.6104,1.0,1.0,0.8736948449104485,250,7.888923950773115,3473,56.897116644823065,0.024999999999999967,7.888923950773104,0.34729999999999994,56.89711664482305,0.0,0.0,0.0363326515219875
100,10,30,2,10,8,30,6479,8081,100.0,0.866811038237777,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.6479,0.8081,10.0,4240,9976,0.424,0.9976,1.0,1.0,0.9184977278802592,2239,52.806603773584904,-1895,-18.99558941459503,0.22390000000000004,52.80660377358492,-0.1895,-18.995589414595027,0.0,0.0,-0.05168668964248213
100,10,30,2,10,8,30,6148,9974,100.0,0.899174520419732,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.6148,0.9974,10.0,2753,7262,0.2753,0.7262,1.0,1.0,0.8975259340861166,3395,123.32001452960407,2712,37.345083998898374,0.3395,123.32001452960408,0.2712,37.345083998898374,0.0,0.0,0.0016485863336154205
100,10,30,2,10,8,30,2538,10000,99.99,0.9113166666666644,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,0.9998999999999999,0.2538,1.0,10.0,3779,6949,0.3779,0.6949,1.0,1.0,0.8754688924065954,-1241,-32.839375496163,3051,43.90559792775939,-0.12409999999999999,-32.839375496163,0.30510000000000004,43.9055979277594,0.0,-0.00010000000000010001,0.03584777426006902
100,10,30,2,10,8,30,3255,6403,100.0,0.8290228538705892,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,1.0,0.3255,0.6403,10.0,3387,6181,0.3387,0.6181,1.0,1.0,0.8401768861565071,-132,-3.8972542072630643,222,3.591651836272448,-0.01319999999999999,-3.8972542072630616,0.022199999999999998,3.591651836272448,0.0,0.0,-0.011154032285917936
100,10,30,2,10,8,30,7205,7363,100.0,0.8242654715015572,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,1.0,0.7205,0.7363,10.0,3622,5847,0.3622,0.5847,1.0,1.0,0.7868308534291037,3583,98.92324682495858,1516,25.927826235676417,0.3583,98.92324682495858,0.15159999999999996,25.92782623567641,0.0,0.0,0.03743461807245341
100,10,30,2,10,8,30,1651,7423,100.0,0.9084736629395127,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.1651,0.7423,10.0,2598,7528,0.2598,0.7528,1.0,1.0,0.9052515054906167,-947,-36.451116243264046,-105,-1.3947927736450585,-0.09469999999999998,-36.45111624326404,-0.010500000000000065,-1.394792773645067,0.0,0.0,0.003222157448895979
100,10,30,2,10,8,30,6464,10000,99.79,0.8948099999999486,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,0.9979,0.6464,1.0,10.0,3761,8321,0.3761,0.8321,1.0,1.0,0.8841885991267208,2703,71.869183727732,1679,20.177863237591637,0.2703,71.869183727732,0.16790000000000005,20.17786323759164,0.0,-0.0020999999999999908,0.010621400873227826
100,10,30,2,10,8,30,4050,10000,99.95,0.9221200000000066,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,0.9995,0.405,1.0,10.0,2706,8565,0.2706,0.8565,1.0,1.0,0.9213232146332011,1344,49.667405764966745,1435,16.75423234092236,0.13440000000000002,49.66740576496675,0.14349999999999996,16.754232340922353,0.0,-0.0004999999999999449,0.0007967853668054969
100,10,30,2,10,9,30,8989,10000,99.97,0.8882433333331741,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,0.9997,0.8989,1.0,10.0,7443,7886,0.7443,0.7886,1.0,1.0,0.8677656606643455,1546,20.771194410855838,2114,26.806999746386,0.15460000000000007,20.77119441085585,0.21140000000000003,26.806999746386005,0.0,-0.00029999999999996696,0.020477672668828606
100,10,30,2,10,9,30,5093,8631,100.0,0.888576063028627,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.5093,0.8631,10.0,3271,10000,0.3271,1.0,1.0,0.9997,0.9202766666666775,1822,55.701620299602574,-1369,-13.69,0.18219999999999997,55.70162029960256,-0.13690000000000002,-13.690000000000001,0.0,0.00029999999999996696,-0.031700603638050495
100,10,30,2,10,9,30,4206,10000,99.96000000000001,0.9202833333333421,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,0.9996,0.4206,1.0,10.0,3255,6764,0.3255,0.6764,1.0,1.0,0.8792430514488363,951,29.216589861751153,3236,47.8415138971023,0.09509999999999996,29.216589861751142,0.3236,47.8415138971023,0.0,-0.00039999999999995595,0.041040281884505814
100,10,30,2,10,9,30,3645,6437,100.0,0.855445083113255,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.3645,0.6437,10.0,5628,7735,0.5628,0.7735,1.0,1.0,0.8363326869209291,-1983,-35.23454157782516,-1298,-16.780866192630896,-0.19829999999999998,-35.234541577825155,-0.12979999999999992,-16.78086619263089,0.0,0.0,0.019112396192325853
100,10,30,2,10,9,30,5744,10000,99.97,0.8833866666666661,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,0.9997,0.5744,1.0,10.0,6494,8103,0.6494,0.8103,1.0,1.0,0.85308322020647,-750,-11.54912226670773,1897,23.4110823151919,-0.07499999999999996,-11.549122266707723,0.18969999999999998,23.4110823151919,0.0,-0.00029999999999996696,0.030303446460196115
100,10,30,2,10,9,30,4975,6763,100.0,0.8756124008083295,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,1.0,0.4975,0.6763,10.0,3228,6565,0.3228,0.6565,1.0,1.0,0.8828179741051018,1747,54.120198265179674,198,3.015993907083016,0.17470000000000002,54.12019826517969,0.01980000000000004,3.015993907083022,0.0,0.0,-0.007205573296772294
100,10,30,2,10,9,30,6319,10000,99.82,0.8947233333332945,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,0.9982,0.6319,1.0,10.0,3410,5777,0.341,0.5777,1.0,1.0,0.8489238936010786,2909,85.30791788856304,4223,73.10022503029255,0.2909,85.30791788856304,0.4223,73.10022503029255,0.0,-0.0018000000000000238,0.045799439732215896
100,10,30,2,10,9,30,5303,9821,100.0,0.9008722804873871,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.5303,0.9821,10.0,4322,9370,0.4322,0.937,1.0,1.0,0.8961010316613301,981,22.697825080981026,451,4.813233724653148,0.09810000000000002,22.697825080981033,0.04509999999999992,4.813233724653139,0.0,0.0,0.004771248826056951
100,10,30,2,10,9,30,3168,10000,99.99,0.9177800000000051,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,0.9998999999999999,0.3168,1.0,10.0,6164,6164,0.6164,0.6164,1.0,1.0,0.8368483668612926,-2996,-48.604802076573655,3836,62.23231667748216,-0.2995999999999999,-48.60480207657364,0.38360000000000005,62.23231667748217,0.0,-0.00010000000000010001,0.08093163313871254
100,10,30,2,10,9,30,3961,6712,100.0,0.8896056813667299,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,1.0,0.3961,0.6712,10.0,2960,7398,0.296,0.7398,1.0,1.0,0.9166080922771985,1001,33.81756756756757,-686,-9.272776426061098,0.10010000000000002,33.81756756756757,-0.0686,-9.272776426061096,0.0,0.0,-0.02700241091046862
100,10,30,2,10,10,30,3756,7268,100.0,0.8886167675655896,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,1.0,0.3756,0.7268,10.0,2514,10000,0.2514,1.0,1.0,0.9998,0.9355500000000017,1242,49.40334128878281,-2732,-27.32,0.12419999999999998,49.403341288782805,-0.2732,-27.32,0.0,0.00019999999999997797,-0.04693323243441205
100,10,30,2,10,10,30,2693,10000,99.98,0.9302000000000031,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,0.9998,0.2693,1.0,10.0,3208,6032,0.3208,0.6032,1.0,1.0,0.8943412908930267,-515,-16.05361596009975,3968,65.78249336870027,-0.05149999999999999,-16.053615960099748,0.39680000000000004,65.78249336870027,0.0,-0.00019999999999997797,0.035858709106976416
100,10,30,2,10,10,30,5109,6024,100.0,0.8225431606905776,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.5109,0.6024,10.0,5891,6899,0.5891,0.6899,1.0,1.0,0.8485142774314635,-782,-13.274486504837887,-875,-12.682997535874765,-0.07819999999999994,-13.27448650483788,-0.08749999999999991,-12.682997535874751,0.0,0.0,-0.025971116740885813
100,10,30,2,10,10,30,3156,6972,100.0,0.8398307515777429,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.3156,0.6972,10.0,4285,6139,0.4285,0.6139,1.0,1.0,0.8359016126405086,-1129,-26.34772462077013,833,13.568985176738883,-0.1129,-26.34772462077013,0.08330000000000004,13.56898517673889,0.0,0.0,0.003929138937234344
100,10,30,2,10,10,30,5715,10000,99.95,0.8650933333333245,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,0.9995,0.5715,1.0,10.0,4089,5306,0.4089,0.5306,1.0,1.0,0.7884784520668511,1626,39.765223771093176,4694,88.46588767433094,0.16260000000000002,39.76522377109318,0.46940000000000004,88.46588767433096,0.0,-0.0004999999999999449,0.07661488126647342
100,10,30,2,10,10,30,3811,10000,99.98,0.9070533333333386,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,0.9998,0.3811,1.0,10.0,2043,9179,0.2043,0.9179,1.0,1.0,0.9217089733812697,1768,86.5394028389623,821,8.94432944765225,0.17679999999999998,86.5394028389623,0.08209999999999995,8.944329447652244,0.0,-0.00019999999999997797,-0.014655640047931073
100,10,30,2,10,10,30,3742,9186,100.0,0.8740619783728816,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,1.0,0.3742,0.9186,10.0,2210,8433,0.221,0.8433,1.0,1.0,0.8876833076406185,1532,69.32126696832579,753,8.929206688011384,0.15319999999999998,69.32126696832577,0.07529999999999992,8.929206688011373,0.0,0.0,-0.013621329267736959
100,10,30,2,10,10,30,5285,7572,100.0,0.821522275048434,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.5285,0.7572,10.0,3219,8677,0.3219,0.8677,1.0,1.0,0.8610733356382865,2066,64.18142280211245,-1105,-12.734816180707616,0.20659999999999995,64.18142280211244,-0.11050000000000004,-12.734816180707623,0.0,0.0,-0.03955106058985247
100,10,30,2,10,10,30,4079,8865,100.0,0.8881331077270179,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,1.0,0.4079,0.8865,10.0,4352,7327,0.4352,0.7327,1.0,1.0,0.8552977571539188,-273,-6.27297794117647,1538,20.99085573904736,-0.02729999999999999,-6.272977941176469,0.15379999999999994,20.99085573904735,0.0,0.0,0.032835350573099165
100,10,30,2,10,10,30,4670,8957,100.0,0.8678128837780541,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,1.0,0.467,0.8957,10.0,3975,10000,0.3975,1.0,1.0,0.9998,0.9054366666666774,695,17.48427672955975,-1043,-10.43,0.0695,17.48427672955975,-0.10429999999999995,-10.429999999999994,0.0,0.00019999999999997797,-0.037623782888623336
150,15,45,3,10,1,45,11577,15000,99.96444444444444,0.8808488888889167,stigmergy_random_walk,Stigmergy Random Walk,E2,1,mixed,15000.0,1.0,0.9996444444444443,0.7718,1.0,10.0,5693,15000,0.37953333333333333,1.0,1.0,0.9998222222222222,0.9246829629629659,5884,103.35499736518531,0,0.0,0.3922666666666667,103.35499736518531,0.0,0.0,0.0,-0.0001777777777778322,-0.04383407407404927
150,15,45,3,10,1,45,7303,15000,99.98666666666666,0.8955644444444205,stigmergy_random_walk,Stigmergy Random Walk,E2,2,mixed,15000.0,1.0,0.9998666666666667,0.48686666666666667,1.0,10.0,4218,8715,0.2812,0.581,1.0,1.0,0.8798189583731608,3085,73.13892840208631,6285,72.1170395869191,0.20566666666666666,73.1389284020863,0.41900000000000004,72.11703958691912,0.0,-0.00013333333333331865,0.015745486071259696
150,15,45,3,10,1,45,7792,15000,99.87555555555555,0.8998814814815325,stigmergy_random_walk,Stigmergy Random Walk,E2,3,mixed,15000.0,1.0,0.9987555555555555,0.5194666666666666,1.0,10.0,4015,8244,0.26766666666666666,0.5496,1.0,1.0,0.8512642190953478,3777,94.0722291407223,6756,81.95050946142649,0.25179999999999997,94.07222914072229,0.4504,81.9505094614265,0.0,-0.0012444444444444924,0.04861726238618469
