grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets,t_coverage,percent_coverage,mean_found,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction,coverage_fraction,t_targets_horizon_fraction,t_coverage_horizon_fraction,num_simulations
300,30,90,0,10,4,90,21453,30000,99.97888888888889,0.9086070370370884,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,0.9997888888888888,0.7151,1.0,10.0
300,30,90,0,10,4,90,21498,28421,100.0,0.9224720374997242,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,1.0,1.0,0.7166,0.9473666666666667,10.0
300,30,90,0,10,4,90,13038,30000,99.9811111111111,0.913176296296322,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,0.9998111111111111,0.4346,1.0,10.0
300,30,90,0,10,4,90,14908,25684,100.0,0.8962631296613872,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,1.0,0.49693333333333334,0.8561333333333333,10.0
300,30,90,0,10,4,90,10633,29858,100.0,0.9115945103117712,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,1.0,1.0,0.3544333333333333,0.9952666666666666,10.0
300,30,90,0,10,4,90,20314,27968,100.0,0.8976242690059189,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,1.0,0.6771333333333334,0.9322666666666667,10.0
300,30,90,0,10,4,90,10062,29456,100.0,0.9069900869092969,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,1.0,1.0,0.3354,0.9818666666666667,10.0
300,30,90,0,10,4,90,16764,23817,100.0,0.854253031214877,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,1.0,0.5588,0.7939,10.0
300,30,90,0,10,4,90,11795,30000,99.97888888888889,0.8945399999999984,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,0.9997888888888888,0.39316666666666666,1.0,10.0
300,30,90,0,10,5,90,21254,24476,100.0,0.8415509070109343,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,30000.0,1.0,1.0,0.7084666666666667,0.8158666666666666,10.0
300,30,90,0,10,5,90,13728,26445,100.0,0.8720799983194077,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,1.0,0.4576,0.8815,10.0
300,30,90,0,10,5,90,24534,30000,99.89555555555556,0.8752729629632313,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,1.0,0.9989555555555556,0.8178,1.0,10.0
300,30,90,0,10,5,90,20474,30000,99.99666666666667,0.8942348148148586,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,0.9999666666666667,0.6824666666666667,1.0,10.0
300,30,90,0,10,5,90,13006,30000,99.99333333333334,0.8933211111111105,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,0.9999333333333333,0.4335333333333333,1.0,10.0
300,30,90,0,10,5,90,18049,30000,99.99777777777777,0.8799685185185545,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,1.0,0.9999777777777777,0.6016333333333334,1.0,10.0
300,30,90,0,10,5,90,10988,30000,99.99666666666667,0.9193981481481714,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,0.9999666666666667,0.3662666666666667,1.0,10.0
300,30,90,0,10,5,90,18657,30000,99.96444444444444,0.87251925925937,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,1.0,0.9996444444444443,0.6219,1.0,10.0
300,30,90,0,10,5,90,23663,29402,100.0,0.8889179874386285,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,1.0,0.7887666666666666,0.9800666666666666,10.0
300,30,90,0,10,5,90,9201,26507,100.0,0.8995447743363404,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,1.0,0.3067,0.8835666666666666,10.0
300,30,90,0,10,6,90,19922,30000,99.84555555555555,0.9082244444445138,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,30000.0,1.0,0.9984555555555555,0.6640666666666667,1.0,10.0
300,30,90,0,10,6,90,18273,30000,99.9988888888889,0.9126785185185579,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,0.999988888888889,0.6091,1.0,10.0
300,30,90,0,10,6,89,30000,30000,99.97777777777777,0.8931511111112479,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,0.9888888888888889,0.9997777777777778,1.0,1.0,10.0
300,30,90,0,10,6,90,16013,26982,100.0,0.8982210362464017,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,1.0,0.5337666666666666,0.8994,10.0
300,30,90,0,10,6,90,13403,30000,99.99222222222222,0.9022492592592818,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,0.9999222222222223,0.44676666666666665,1.0,10.0
300,30,90,0,10,6,90,9523,27038,100.0,0.9095047299685186,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,1.0,1.0,0.31743333333333335,0.9012666666666667,10.0
300,30,90,0,10,6,90,18171,28227,100.0,0.8903630487753339,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,1.0,0.6057,0.9409,10.0
300,30,90,0,10,6,90,9729,30000,99.86666666666667,0.9276214814814805,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,1.0,0.9986666666666667,0.3243,1.0,10.0
300,30,90,0,10,6,90,16560,30000,99.9988888888889,0.9041962962963245,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,0.999988888888889,0.552,1.0,10.0
300,30,90,0,10,6,90,18512,30000,99.99666666666667,0.9050159259259958,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,0.9999666666666667,0.6170666666666667,1.0,10.0
300,30,90,0,10,7,90,13420,30000,99.99777777777777,0.9171233333333502,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,30000.0,1.0,0.9999777777777777,0.44733333333333336,1.0,10.0
300,30,90,0,10,7,90,18406,27314,100.0,0.895463864684871,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,1.0,0.6135333333333334,0.9104666666666666,10.0
300,30,90,0,10,7,89,30000,30000,99.90222222222222,0.8750366666668936,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,0.9888888888888889,0.9990222222222223,1.0,1.0,10.0
300,30,90,0,10,7,90,11485,23249,100.0,0.8941182655406997,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,1.0,0.38283333333333336,0.7749666666666667,10.0
300,30,90,0,10,7,90,11333,30000,99.99555555555555,0.9142533333333039,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,0.9999555555555556,0.37776666666666664,1.0,10.0
300,30,90,0,10,7,89,30000,30000,99.9888888888889,0.8838681481483454,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,0.9888888888888889,0.9998888888888889,1.0,1.0,10.0
300,30,90,0,10,7,90,13021,30000,99.99777777777777,0.8973151851851751,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,0.9999777777777777,0.4340333333333333,1.0,10.0
300,30,90,0,10,7,90,9162,30000,99.99777777777777,0.9232607407407261,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,1.0,0.9999777777777777,0.3054,1.0,10.0
300,30,90,0,10,7,90,24633,30000,99.89,0.9008807407408174,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,0.9989,0.8211,1.0,10.0
300,30,90,0,10,7,90,11352,30000,99.91555555555556,0.9095433333333454,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,0.9991555555555556,0.3784,1.0,10.0
300,30,90,0,10,8,90,15072,30000,99.9988888888889,0.8880055555555788,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,30000.0,1.0,0.999988888888889,0.5024,1.0,10.0
300,30,90,0,10,8,90,15058,30000,99.99333333333334,0.9069192592592616,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,0.9999333333333333,0.5019333333333333,1.0,10.0
300,30,90,0,10,8,90,13660,30000,99.98777777777778,0.8977685185185182,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,1.0,0.9998777777777778,0.4553333333333333,1.0,10.0
300,30,90,0,10,8,90,14387,30000,99.9988888888889,0.9022707407407684,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,0.999988888888889,0.47956666666666664,1.0,10.0
300,30,90,0,10,8,90,12392,30000,99.99666666666667,0.8922696296296592,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,0.9999666666666667,0.4130666666666667,1.0,10.0
300,30,90,0,10,8,90,20827,30000,99.76444444444445,0.8917288888890234,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,1.0,0.9976444444444446,0.6942333333333334,1.0,10.0
300,30,90,0,10,8,90,10387,30000,99.87666666666667,0.9151907407407293,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,0.9987666666666667,0.34623333333333334,1.0,10.0
300,30,90,0,10,8,90,13081,27043,100.0,0.9048203067542919,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,1.0,1.0,0.43603333333333333,0.9014333333333333,10.0
300,30,90,0,10,8,90,11737,30000,99.99666666666667,0.9111096296296264,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,0.9999666666666667,0.3912333333333333,1.0,10.0
300,30,90,0,10,8,90,18790,30000,99.99444444444444,0.895865555555616,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,0.9999444444444444,0.6263333333333333,1.0,10.0
300,30,90,0,10,9,90,19297,30000,99.99555555555555,0.8926644444445458,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,30000.0,1.0,0.9999555555555556,0.6432333333333333,1.0,10.0
300,30,90,0,10,9,90,13779,26114,100.0,0.88838171095966,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,1.0,0.4593,0.8704666666666667,10.0
300,30,90,0,10,9,90,12453,30000,99.99444444444444,0.8981651851851673,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,1.0,0.9999444444444444,0.4151,1.0,10.0
300,30,90,0,10,9,90,29613,30000,99.99555555555555,0.8925211111112106,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,0.9999555555555556,0.9871,1.0,10.0
300,30,90,0,10,9,90,14427,29423,100.0,0.9006676560665069,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,1.0,0.4809,0.9807666666666667,10.0
300,30,90,0,10,9,90,9709,29988,100.0,0.9167341010478148,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,1.0,1.0,0.32363333333333333,0.9996,10.0
300,30,90,0,10,9,90,10515,30000,99.99777777777777,0.9112203703703781,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,0.9999777777777777,0.3505,1.0,10.0
300,30,90,0,10,9,90,14011,30000,99.99666666666667,0.8974603703704029,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,1.0,0.9999666666666667,0.46703333333333336,1.0,10.0
300,30,90,0,10,9,90,23243,30000,99.65222222222222,0.8863470370372701,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,0.9965222222222222,0.7747666666666667,1.0,10.0
300,30,90,0,10,9,90,14931,30000,99.99,0.9074362962963348,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,0.9998999999999999,0.4977,1.0,10.0
300,30,90,0,10,10,89,30000,30000,99.99111111111111,0.8779955555556683,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,30000.0,0.9888888888888889,0.9999111111111111,1.0,1.0,10.0
300,30,90,0,10,10,90,12767,30000,99.99222222222222,0.909074074074055,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,30000.0,1.0,0.9999222222222223,0.42556666666666665,1.0,10.0
300,30,90,0,10,10,90,20548,30000,99.99222222222222,0.8971377777778214,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,30000.0,1.0,0.9999222222222223,0.6849333333333333,1.0,10.0
300,30,90,0,10,10,90,23203,30000,99.99666666666667,0.877456296296448,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,30000.0,1.0,0.9999666666666667,0.7734333333333333,1.0,10.0
300,30,90,0,10,10,90,15453,30000,99.99444444444444,0.903450000000038,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,30000.0,1.0,0.9999444444444444,0.5151,1.0,10.0
300,30,90,0,10,10,90,23818,26572,100.0,0.8811706558283376,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,30000.0,1.0,1.0,0.7939333333333334,0.8857333333333334,10.0
300,30,90,0,10,10,90,15744,30000,99.93777777777778,0.87800555555558,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,30000.0,1.0,0.9993777777777778,0.5248,1.0,10.0
300,30,90,0,10,10,89,30000,30000,99.91,0.8843770370371479,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,30000.0,0.9888888888888889,0.9991,1.0,1.0,10.0
300,30,90,0,10,10,90,13015,30000,99.96888888888888,0.9005907407407447,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,30000.0,1.0,0.9996888888888888,0.43383333333333335,1.0,10.0
300,30,90,0,10,10,90,15915,30000,99.99777777777777,0.8982962962962859,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,30000.0,1.0,0.9999777777777777,0.5305,1.0,10.0
350,35,105,0,10,1,105,19326,28113,100.0,0.8689421772337814,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,35000.0,1.0,1.0,0.5521714285714285,0.8032285714285714,10.0
350,35,105,0,10,1,105,13505,34671,100.0,0.9222805940466426,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,35000.0,1.0,1.0,0.38585714285714284,0.9906,10.0
350,35,105,0,10,1,105,25400,35000,99.98122448979592,0.9093608163265793,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,35000.0,1.0,0.9998122448979592,0.7257142857142858,1.0,10.0
350,35,105,0,10,1,105,18690,35000,99.9461224489796,0.9083058503401679,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,35000.0,1.0,0.9994612244897959,0.534,1.0,10.0
350,35,105,0,10,1,105,12229,32347,100.0,0.8978420019815048,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,35000.0,1.0,1.0,0.3494,0.9242,10.0
350,35,105,0,10,1,105,10547,35000,99.99836734693878,0.9150364625850332,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,35000.0,1.0,0.9999836734693878,0.30134285714285713,1.0,10.0
350,35,105,0,10,1,105,16428,35000,99.99836734693878,0.9115959183674087,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,35000.0,1.0,0.9999836734693878,0.46937142857142855,1.0,10.0
350,35,105,0,10,1,105,10171,35000,99.99755102040815,0.9124389115646382,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,35000.0,1.0,0.9999755102040815,0.2906,1.0,10.0
350,35,105,0,10,1,105,26222,35000,99.92244897959183,0.8955578231293689,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,35000.0,1.0,0.9992244897959184,0.7492,1.0,10.0
350,35,105,0,10,1,105,22627,35000,99.99755102040815,0.9051670748300051,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,35000.0,1.0,0.9999755102040815,0.6464857142857143,1.0,10.0
350,35,105,0,10,2,105,20466,32505,100.0,0.8827356963398332,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,35000.0,1.0,1.0,0.5847428571428571,0.9287142857142857,10.0
350,35,105,0,10,2,105,23251,35000,99.97061224489796,0.9028985034014371,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,35000.0,1.0,0.9997061224489796,0.6643142857142857,1.0,10.0
350,35,105,0,10,2,105,17594,35000,99.87836734693877,0.9007259863946474,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,35000.0,1.0,0.9987836734693878,0.5026857142857143,1.0,10.0
350,35,105,0,10,2,105,18645,35000,99.97632653061224,0.8913276190476824,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,35000.0,1.0,0.9997632653061224,0.5327142857142857,1.0,10.0
350,35,105,0,10,2,105,16810,35000,99.94775510204082,0.8913929251701247,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,35000.0,1.0,0.9994775510204081,0.48028571428571426,1.0,10.0
350,35,105,0,10,2,105,21052,35000,99.97877551020407,0.8808073469388068,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,35000.0,1.0,0.9997877551020408,0.6014857142857143,1.0,10.0
350,35,105,0,10,2,105,15396,35000,99.95020408163265,0.9131066666666603,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,35000.0,1.0,0.9995020408163264,0.43988571428571427,1.0,10.0
350,35,105,0,10,2,105,18941,35000,99.9608163265306,0.8971850340136783,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,35000.0,1.0,0.999608163265306,0.5411714285714285,1.0,10.0
350,35,105,0,10,2,105,31316,35000,99.97714285714285,0.8940024489797257,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,35000.0,1.0,0.9997714285714285,0.8947428571428572,1.0,10.0
350,35,105,0,10,2,105,27607,35000,99.99510204081633,0.8837684353742558,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,35000.0,1.0,0.9999510204081633,0.7887714285714286,1.0,10.0
350,35,105,0,10,3,105,16470,35000,99.99755102040815,0.8889164625850529,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,35000.0,1.0,0.9999755102040815,0.4705714285714286,1.0,10.0
350,35,105,0,10,3,105,17966,35000,99.66285714285715,0.9025972789116277,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,35000.0,1.0,0.9966285714285715,0.5133142857142857,1.0,10.0
350,35,105,0,10,3,105,14524,32026,100.0,0.8883927642124348,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,35000.0,1.0,1.0,0.41497142857142855,0.9150285714285714,10.0
350,35,105,0,10,3,105,32750,35000,99.97795918367348,0.88148326530625,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,35000.0,1.0,0.9997795918367348,0.9357142857142857,1.0,10.0
350,35,105,0,10,3,105,29839,35000,99.99265306122449,0.8915719727893012,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,35000.0,1.0,0.9999265306122449,0.8525428571428572,1.0,10.0
350,35,105,0,10,3,105,17901,35000,99.99183673469388,0.9119888435374492,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,35000.0,1.0,0.9999183673469387,0.5114571428571428,1.0,10.0
350,35,105,0,10,3,105,17699,35000,99.98285714285714,0.9007942857143273,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,35000.0,1.0,0.9998285714285714,0.5056857142857143,1.0,10.0
350,35,105,0,10,3,105,9026,35000,99.99836734693878,0.92096,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,35000.0,1.0,0.9999836734693878,0.2578857142857143,1.0,10.0
350,35,105,0,10,3,105,29484,35000,99.99591836734693,0.9050334693878822,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,35000.0,1.0,0.9999591836734694,0.8424,1.0,10.0
350,35,105,0,10,3,105,17284,35000,99.90285714285714,0.90900625850345,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,35000.0,1.0,0.9990285714285715,0.49382857142857145,1.0,10.0
350,35,105,0,10,4,105,11327,35000,99.8595918367347,0.9080263945578315,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,35000.0,1.0,0.998595918367347,0.32362857142857143,1.0,10.0
350,35,105,0,10,4,105,13412,35000,99.95673469387755,0.9164054421769076,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,35000.0,1.0,0.9995673469387755,0.3832,1.0,10.0
350,35,105,0,10,4,105,17463,35000,99.99265306122449,0.9183749659864596,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,35000.0,1.0,0.9999265306122449,0.49894285714285713,1.0,10.0
350,35,105,0,10,4,105,18761,35000,99.97061224489796,0.8954857142857532,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,35000.0,1.0,0.9997061224489796,0.5360285714285714,1.0,10.0
350,35,105,0,10,4,105,14564,35000,99.9665306122449,0.9165749659864041,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,35000.0,1.0,0.999665306122449,0.4161142857142857,1.0,10.0
350,35,105,0,10,4,105,11902,35000,99.99836734693878,0.9143123809523598,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,35000.0,1.0,0.9999836734693878,0.34005714285714284,1.0,10.0
350,35,105,0,10,4,104,35000,35000,99.68571428571428,0.9118887074830999,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,35000.0,0.9904761904761905,0.9968571428571429,1.0,1.0,10.0
350,35,105,0,10,4,105,17183,35000,99.96734693877552,0.91312653061228,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,35000.0,1.0,0.9996734693877553,0.4909428571428571,1.0,10.0
350,35,105,0,10,4,105,23641,32287,100.0,0.8945873836882887,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,35000.0,1.0,1.0,0.6754571428571429,0.9224857142857142,10.0
350,35,105,0,10,4,105,19653,34531,100.0,0.9180203847199346,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,35000.0,1.0,1.0,0.5615142857142857,0.9866,10.0
350,35,105,0,10,5,105,13125,33967,100.0,0.910583801925413,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,35000.0,1.0,1.0,0.375,0.9704857142857143,10.0
350,35,105,0,10,5,105,27566,35000,99.99591836734693,0.8806565986396223,stigmergy_random_walk,Stigmergy Random Walk,E1,2,no_failure,35000.0,1.0,0.9999591836734694,0.7876,1.0,10.0
350,35,105,0,10,5,105,15903,35000,99.99755102040815,0.9067945578231582,stigmergy_random_walk,Stigmergy Random Walk,E1,3,no_failure,35000.0,1.0,0.9999755102040815,0.4543714285714286,1.0,10.0
350,35,105,0,10,5,105,24054,35000,99.95755102040816,0.9017336054423084,stigmergy_random_walk,Stigmergy Random Walk,E1,4,no_failure,35000.0,1.0,0.9995755102040816,0.6872571428571429,1.0,10.0
350,35,105,0,10,5,105,18392,35000,99.91102040816327,0.9102816326531554,stigmergy_random_walk,Stigmergy Random Walk,E1,5,no_failure,35000.0,1.0,0.9991102040816326,0.5254857142857143,1.0,10.0
350,35,105,0,10,5,105,21456,35000,99.87102040816328,0.897144489796013,stigmergy_random_walk,Stigmergy Random Walk,E1,6,no_failure,35000.0,1.0,0.9987102040816328,0.6130285714285715,1.0,10.0
350,35,105,0,10,5,105,19454,35000,99.96163265306123,0.8935197278912329,stigmergy_random_walk,Stigmergy Random Walk,E1,7,no_failure,35000.0,1.0,0.9996163265306123,0.5558285714285714,1.0,10.0
350,35,105,0,10,5,105,15276,35000,99.94857142857143,0.9081063945578465,stigmergy_random_walk,Stigmergy Random Walk,E1,8,no_failure,35000.0,1.0,0.9994857142857143,0.4364571428571429,1.0,10.0
350,35,105,0,10,5,105,16841,35000,99.99755102040815,0.907498231292559,stigmergy_random_walk,Stigmergy Random Walk,E1,9,no_failure,35000.0,1.0,0.9999755102040815,0.4811714285714286,1.0,10.0
350,35,105,0,10,5,105,15148,35000,99.99591836734693,0.9116993197279122,stigmergy_random_walk,Stigmergy Random Walk,E1,10,no_failure,35000.0,1.0,0.9999591836734694,0.4328,1.0,10.0
350,35,105,0,10,6,105,15339,28399,100.0,0.8821896813939201,stigmergy_random_walk,Stigmergy Random Walk,E1,1,no_failure,35000.0,1.0,1.0,0.43825714285714285,0.8114,10.0
